ledger_row_id,txn_id,account_id,amount,currency,booked_at,reconciled
LR0001353,T0001353,A00180,21.31,USD,2026-05-07,True
LR0001354,T0001354,A00049,273.55,USD,2026-04-20,True
LR0001355,T0001355,A00331,64.29,USD,2026-04-17,True
LR0001356,T0001356,A00094,4292.31,USD,2026-04-21,True
LR0001357,T0001357,A00345,3090.89,USD,2026-05-05,True
LR0001358,T0001358,A00295,4.06,USD,2026-05-05,True
LR0001359,T0001359,A00039,2668.53,USD,2026-06-04,True
LR0001360,T0001360,A00387,90.51,USD,2026-06-04,True
LR0001361,T0001361,A00220,1560.78,USD,2026-04-26,True
LR0001362,T0001362,A00141,1191.69,USD,2026-04-17,True
LR0001363,T0001363,A00361,1768.33,USD,2026-05-09,True
LR0001364,T0001364,A00079,3357.37,USD,2026-06-05,True
LR0001365,T0001365,A00242,53.47,USD,2026-05-24,True
LR0001366,T0001366,A00061,62.53,USD,2026-04-17,True
LR0001367,T0001367,A00263,840.0,USD,2026-04-29,True
LR0001368,T0001368,A00227,316.51,USD,2026-06-07,True
LR0001369,T0001369,A00384,696.79,USD,2026-05-23,True
LR0001370,T0001370,A00005,165.69,USD,2026-05-26,True
LR0001371,T0001371,A00187,933.69,USD,2026-07-01,True
LR0001372,T0001372,A00290,44.08,USD,2026-05-28,False
LR0001373,T0001373,A00184,4208.01,USD,2026-05-10,True
LR0001374,T0001374,A00241,8574.54,USD,2026-04-30,True
LR0001375,T0001375,A00151,21.63,USD,2026-04-28,True
LR0001376,T0001376,A00276,2414.01,USD,2026-05-04,True
LR0001377,T0001377,A00016,23.77,USD,2026-04-21,True
LR0001378,T0001378,A00144,610.76,USD,2026-06-10,True
LR0001379,T0001379,A00239,71.08,USD,2026-06-30,True
LR0001380,T0001380,A00043,514.68,USD,2026-06-04,True
LR0001381,T0001381,A00377,46.98,USD,2026-05-09,True
LR0001382,T0001382,A00387,478.19,USD,2026-04-26,True
LR0001383,T0001383,A00113,208.0,USD,2026-06-06,True
LR0001384,T0001384,A00334,186.36,USD,2026-06-25,True
LR0001385,T0001385,A00340,446.59,USD,2026-06-25,True
LR0001386,T0001386,A00218,24.76,USD,2026-04-11,True
LR0001387,T0001387,A00320,643.61,USD,2026-05-16,True
LR0001388,T0001388,A00074,174.41,USD,2026-04-13,True
LR0001389,T0001389,A00287,30.91,USD,2026-06-13,True
LR0001390,T0001390,A00385,700.17,USD,2026-06-30,True
LR0001391,T0001391,A00247,113.17,USD,2026-05-04,True
LR0001392,T0001392,A00126,250.98,USD,2026-04-23,True
LR0001393,T0001393,A00182,427.43,USD,2026-05-20,True
LR0001394,T0001394,A00356,245.62,USD,2026-07-01,True
LR0001395,T0001395,A00175,258.34,USD,2026-04-28,True
LR0001396,T0001396,A00088,616.72,USD,2026-06-04,True
LR0001397,T0001397,A00289,183.87,USD,2026-06-17,True
LR0001398,T0001398,A00115,1132.28,USD,2026-06-08,True
LR0001399,T0001399,A00087,1347.2,USD,2026-07-01,True
LR0001400,T0001400,A00135,119.18,USD,2026-04-22,True
LR0001401,T0001401,A00078,123.44,USD,2026-05-21,True
LR0001402,T0001402,A00164,649.29,USD,2026-06-19,True
LR0001403,T0001403,A00377,2819.6,USD,2026-04-16,True
LR0001404,T0001404,A00363,1256.57,USD,2026-06-05,True
LR0001405,T0001405,A00147,76.9,USD,2026-05-19,True
LR0001406,T0001406,A00374,179.8,USD,2026-04-27,True
LR0001407,T0001407,A00062,86.12,USD,2026-05-09,True
LR0001408,T0001408,A00031,2115.03,USD,2026-06-29,True
LR0001409,T0001409,A00311,489.48,USD,2026-05-18,True
LR0001410,T0001410,A00337,66.52,USD,2026-06-07,True
LR0001411,T0001411,A00077,146.57,USD,2026-04-13,True
LR0001412,T0001412,A00158,72.11,USD,2026-04-03,True
LR0001413,T0001413,A00166,154.52,USD,2026-05-09,True
LR0001414,T0001414,A00241,597.71,USD,2026-04-15,True
LR0001415,T0001415,A00088,113.56,USD,2026-05-10,True
LR0001416,T0001416,A00063,308.05,USD,2026-05-04,True
LR0001417,T0001417,A00045,417.31,USD,2026-06-06,True
LR0001418,T0001418,A00047,18.65,USD,2026-05-24,True
LR0001419,T0001419,A00329,24.89,USD,2026-06-11,True
LR0001420,T0001420,A00190,138.26,USD,2026-04-26,True
LR0001421,T0001421,A00381,77.67,USD,2026-04-23,True
LR0001422,T0001422,A00279,481.28,USD,2026-05-25,True
LR0001423,T0001423,A00210,166.36,USD,2026-06-03,True
LR0001424,T0001424,A00367,737.85,USD,2026-06-25,True
LR0001425,T0001425,A00171,544.89,USD,2026-06-08,True
LR0001426,T0001426,A00395,902.9,USD,2026-05-17,True
LR0001427,T0001427,A00192,129.12,USD,2026-04-13,True
LR0001428,T0001428,A00331,198.64,USD,2026-05-04,True
LR0001429,T0001429,A00220,4495.84,USD,2026-05-16,True
LR0001430,T0001430,A00329,62.36,USD,2026-05-10,True
LR0001431,T0001431,A00031,689.2,USD,2026-05-29,True
LR0001432,T0001432,A00049,1113.93,USD,2026-05-16,True
LR0001433,T0001433,A00217,525.28,USD,2026-04-12,True
LR0001434,T0001434,A00171,946.15,USD,2026-04-04,True
LR0001435,T0001435,A00333,270.51,USD,2026-06-06,True
LR0001436,T0001436,A00284,531.76,USD,2026-07-01,True
LR0001437,T0001437,A00354,369.26,USD,2026-06-07,True
LR0001438,T0001438,A00210,37.65,USD,2026-05-27,True
LR0001439,T0001439,A00037,199.37,USD,2026-04-03,True
LR0001440,T0001440,A00090,32.23,USD,2026-06-18,True
LR0001441,T0001441,A00029,655.53,USD,2026-04-13,True
LR0001442,T0001442,A00082,369.56,USD,2026-05-28,True
LR0001443,T0001443,A00027,1026.93,USD,2026-04-23,True
LR0001444,T0001444,A00218,54.99,USD,2026-05-31,True
LR0001445,T0001445,A00031,310.53,USD,2026-04-25,True
LR0001446,T0001446,A00349,325.65,USD,2026-06-27,True
LR0001447,T0001447,A00006,4520.5,USD,2026-06-11,True
LR0001448,T0001448,A00112,206.15,USD,2026-06-19,True
LR0001449,T0001449,A00327,125.05,USD,2026-04-22,True
LR0001450,T0001450,A00110,282.81,USD,2026-04-23,True
LR0001451,T0001451,A00195,2730.54,USD,2026-06-23,True
LR0001452,T0001452,A00380,898.94,USD,2026-05-26,True
LR0001453,T0001453,A00043,674.41,USD,2026-05-07,True
LR0001454,T0001454,A00111,195.12,USD,2026-04-11,True
LR0001455,T0001455,A00276,198.65,USD,2026-05-16,True
LR0001456,T0001456,A00036,2183.12,USD,2026-04-03,True
LR0001457,T0001457,A00333,150.42,USD,2026-04-24,True
LR0001458,T0001458,A00162,134.7,USD,2026-04-13,True
LR0001459,T0001459,A00009,25.77,USD,2026-04-05,True
LR0001460,T0001460,A00287,30.56,USD,2026-05-04,True
LR0001461,T0001461,A00204,1328.76,USD,2026-04-30,True
LR0001462,T0001462,A00397,15.86,USD,2026-05-12,True
LR0001463,T0001463,A00258,2577.47,USD,2026-04-16,True
LR0001464,T0001464,A00144,189.02,USD,2026-04-26,True
LR0001465,T0001465,A00264,453.04,USD,2026-05-26,True
LR0001466,T0001466,A00006,1196.0,USD,2026-07-01,True
LR0001467,T0001467,A00294,116.33,USD,2026-04-11,True
LR0001468,T0001468,A00149,625.46,USD,2026-06-21,True
LR0001469,T0001469,A00182,64.52,USD,2026-04-19,True
LR0001470,T0001470,A00222,110.25,USD,2026-06-28,True
LR0001471,T0001471,A00278,499.05,USD,2026-04-30,True
LR0001472,T0001472,A00091,484.53,USD,2026-04-19,True
LR0001473,T0001473,A00070,448.36,USD,2026-06-10,True
LR0001474,T0001474,A00252,2139.5,USD,2026-06-18,True
LR0001475,T0001475,A00320,242.74,USD,2026-04-30,True
LR0001476,T0001476,A00074,2569.15,USD,2026-04-10,True
LR0001477,T0001477,A00086,294.25,USD,2026-06-10,True
LR0001478,T0001478,A00389,629.21,USD,2026-05-08,True
LR0001479,T0001479,A00116,754.53,USD,2026-04-03,True
LR0001480,T0001480,A00063,133.34,USD,2026-04-03,True
LR0001481,T0001481,A00247,362.98,USD,2026-05-05,True
LR0001482,T0001482,A00291,35.39,USD,2026-04-27,True
LR0001483,T0001483,A00171,314.69,USD,2026-05-20,True
LR0001484,T0001484,A00300,298.32,USD,2026-06-24,True
LR0001485,T0001485,A00086,574.13,USD,2026-05-07,True
LR0001486,T0001486,A00220,227.39,USD,2026-05-19,True
LR0001487,T0001487,A00209,3291.31,USD,2026-06-10,True
LR0001488,T0001488,A00106,25.08,USD,2026-06-16,True
LR0001489,T0001489,A00016,52.19,USD,2026-04-17,True
LR0001490,T0001490,A00164,70.83,USD,2026-06-24,True
LR0001491,T0001491,A00172,255.65,USD,2026-04-25,True
LR0001492,T0001492,A00301,90.82,USD,2026-05-09,True
LR0001493,T0001493,A00082,52.44,USD,2026-06-14,True
LR0001494,T0001494,A00160,133.45,USD,2026-05-30,True
LR0001495,T0001495,A00166,34.4,USD,2026-06-23,True
LR0001496,T0001496,A00166,449.77,USD,2026-05-22,True
LR0001497,T0001497,A00078,415.44,USD,2026-05-09,True
LR0001498,T0001498,A00213,45.76,USD,2026-05-22,True
LR0001499,T0001499,A00381,915.39,USD,2026-05-13,True
LR0001500,T0001500,A00254,41.77,USD,2026-06-22,True
LR0001501,T0001501,A00384,127.06,USD,2026-05-24,True
LR0001502,T0001502,A00325,370.95,USD,2026-07-01,True
LR0001503,T0001503,A00360,296.36,USD,2026-04-24,True
LR0001504,T0001504,A00361,30.32,USD,2026-04-10,True
LR0001505,T0001505,A00307,504.46,USD,2026-06-29,True
LR0001506,T0001506,A00012,253.01,USD,2026-05-31,True
LR0001507,T0001507,A00118,3836.29,USD,2026-05-20,True
LR0001508,T0001508,A00316,622.03,USD,2026-06-26,True
LR0001509,T0001509,A00100,2119.39,USD,2026-04-21,True
LR0001510,T0001510,A00270,72.28,USD,2026-05-29,True
LR0001511,T0001511,A00333,29.7,USD,2026-05-06,True
LR0001512,T0001512,A00379,1729.85,USD,2026-05-01,True
LR0001513,T0001513,A00222,440.28,USD,2026-05-20,True
LR0001514,T0001514,A00144,3496.05,USD,2026-05-13,True
LR0001515,T0001515,A00369,1305.59,USD,2026-06-27,True
LR0001516,T0001516,A00366,1206.55,USD,2026-06-06,True
LR0001517,T0001517,A00163,511.93,USD,2026-06-02,True
LR0001518,T0001518,A00045,81.52,USD,2026-06-07,True
LR0001519,T0001519,A00385,65.67,USD,2026-05-12,True
LR0001520,T0001520,A00161,15.84,USD,2026-05-06,True
LR0001521,T0001521,A00197,129.93,USD,2026-05-08,True
LR0001522,T0001522,A00170,266.53,USD,2026-05-28,True
LR0001523,T0001523,A00023,234.94,USD,2026-06-03,True
LR0001524,T0001524,A00024,276.75,USD,2026-05-08,True
LR0001525,T0001525,A00059,13.74,USD,2026-04-14,True
LR0001526,T0001526,A00150,356.74,USD,2026-06-10,True
LR0001527,T0001527,A00231,2299.19,USD,2026-06-22,True
LR0001528,T0001528,A00123,88.74,USD,2026-05-31,True
LR0001529,T0001529,A00089,36.3,USD,2026-06-10,True
LR0001530,T0001530,A00337,29.86,USD,2026-04-18,True
LR0001531,T0001531,A00261,111.52,USD,2026-04-16,True
LR0001532,T0001532,A00217,159.61,USD,2026-05-13,True
LR0001533,T0001533,A00157,351.37,USD,2026-05-27,True
LR0001534,T0001534,A00027,792.28,USD,2026-05-27,True
LR0001535,T0001535,A00053,69.66,USD,2026-06-08,True
LR0001536,T0001536,A00173,130.21,USD,2026-06-13,True
LR0001537,T0001537,A00286,27.05,USD,2026-05-14,True
LR0001538,T0001538,A00112,596.36,USD,2026-05-08,True
LR0001539,T0001539,A00317,155.28,USD,2026-05-11,True
LR0001540,T0001540,A00080,191.45,USD,2026-05-26,True
LR0001541,T0001541,A00312,1659.65,USD,2026-04-21,True
LR0001542,T0001542,A00188,308.5,USD,2026-06-03,True
LR0001543,T0001543,A00102,2847.23,USD,2026-04-28,True
LR0001544,T0001544,A00129,756.68,USD,2026-05-05,True
LR0001545,T0001545,A00105,145.93,USD,2026-05-30,True
LR0001546,T0001546,A00190,55.73,USD,2026-05-10,True
LR0001547,T0001547,A00231,212.7,USD,2026-06-12,True
LR0001548,T0001548,A00182,1108.94,USD,2026-06-12,True
LR0001549,T0001549,A00025,38.01,USD,2026-05-29,True
LR0001550,T0001550,A00103,113.99,USD,2026-04-23,True
LR0001551,T0001551,A00039,83.12,USD,2026-04-22,True
LR0001552,T0001552,A00076,147.48,USD,2026-04-23,True
LR0001553,T0001553,A00395,465.41,USD,2026-05-28,True
LR0001554,T0001554,A00251,352.34,USD,2026-05-08,True
LR0001555,T0001555,A00227,342.56,USD,2026-04-04,True
LR0001556,T0001556,A00255,37.98,USD,2026-05-08,True
LR0001557,T0001557,A00050,723.21,USD,2026-04-23,True
LR0001558,T0001558,A00090,1082.72,USD,2026-06-05,True
LR0001559,T0001559,A00232,191.85,USD,2026-05-06,True
LR0001560,T0001560,A00046,76.66,USD,2026-05-27,True
LR0001561,T0001561,A00051,841.39,USD,2026-04-13,True
LR0001562,T0001562,A00309,1749.71,USD,2026-04-15,True
LR0001563,T0001563,A00197,457.36,USD,2026-04-20,True
LR0001564,T0001564,A00312,97.48,USD,2026-04-17,True
LR0001565,T0001565,A00338,61.03,USD,2026-05-14,True
LR0001566,T0001566,A00217,596.15,USD,2026-04-15,True
LR0001567,T0001567,A00367,30.19,USD,2026-06-28,True
LR0001568,T0001568,A00217,38.25,USD,2026-04-16,True
LR0001569,T0001569,A00059,362.98,USD,2026-05-09,True
LR0001570,T0001570,A00056,2431.64,USD,2026-04-17,True
LR0001571,T0001571,A00389,1351.82,USD,2026-04-27,True
LR0001572,T0001572,A00339,460.23,USD,2026-05-20,True
LR0001573,T0001573,A00263,14.51,USD,2026-04-20,True
LR0001574,T0001574,A00147,8.67,USD,2026-05-31,True
LR0001575,T0001575,A00369,211.98,USD,2026-05-21,True
LR0001576,T0001576,A00091,3198.53,USD,2026-04-06,True
LR0001577,T0001577,A00194,77.56,USD,2026-05-13,True
LR0001578,T0001578,A00171,904.52,USD,2026-04-24,True
LR0001579,T0001579,A00065,416.72,USD,2026-05-25,True
LR0001580,T0001580,A00058,121.1,USD,2026-06-30,True
LR0001581,T0001581,A00272,152.16,USD,2026-04-03,True
LR0001582,T0001582,A00106,25.6,USD,2026-06-17,True
LR0001583,T0001583,A00302,500.47,USD,2026-05-11,True
LR0001584,T0001584,A00164,108.1,USD,2026-05-01,True
LR0001585,T0001585,A00364,887.24,USD,2026-04-16,True
LR0001586,T0001586,A00090,197.23,USD,2026-04-24,True
LR0001587,T0001587,A00155,178.6,USD,2026-04-19,True
LR0001588,T0001588,A00103,14.01,USD,2026-06-22,True
LR0001589,T0001589,A00154,404.84,USD,2026-05-31,True
LR0001590,T0001590,A00198,552.86,USD,2026-05-12,False
LR0001591,T0001591,A00306,1575.55,USD,2026-04-17,True
LR0001592,T0001592,A00285,82.86,USD,2026-05-12,True
LR0001593,T0001593,A00046,391.9,USD,2026-04-09,True
LR0001594,T0001594,A00189,473.27,USD,2026-05-26,True
LR0001595,T0001595,A00064,45.29,USD,2026-05-29,True
LR0001596,T0001596,A00397,112.55,USD,2026-05-13,True
LR0001597,T0001597,A00037,51.34,USD,2026-06-21,True
LR0001598,T0001598,A00036,57.73,USD,2026-06-27,True
LR0001599,T0001599,A00103,155.37,USD,2026-06-05,True
LR0001600,T0001600,A00205,102.59,USD,2026-05-25,True
LR0001601,T0001601,A00229,264.02,USD,2026-05-28,True
LR0001602,T0001602,A00162,650.12,USD,2026-06-16,True
LR0001603,T0001603,A00294,619.61,USD,2026-04-17,True
LR0001604,T0001604,A00078,813.41,USD,2026-05-07,True
LR0001605,T0001605,A00108,186.44,USD,2026-05-23,True
LR0001606,T0001606,A00010,131.49,USD,2026-05-13,True
LR0001607,T0001607,A00234,48.26,USD,2026-05-02,True
LR0001608,T0001608,A00007,720.14,USD,2026-07-01,True
LR0001609,T0001609,A00310,1060.98,USD,2026-04-10,True
LR0001610,T0001610,A00281,1562.71,USD,2026-04-06,True
LR0001611,T0001611,A00281,419.89,USD,2026-06-20,True
LR0001612,T0001612,A00238,140.69,USD,2026-05-26,True
LR0001613,T0001613,A00366,59.09,USD,2026-04-17,True
LR0001614,T0001614,A00250,41.4,USD,2026-06-12,True
LR0001615,T0001615,A00323,17.35,USD,2026-05-16,True
LR0001616,T0001616,A00104,1140.6,USD,2026-05-18,True
LR0001617,T0001617,A00112,461.9,USD,2026-04-28,True
LR0001618,T0001618,A00238,7119.38,USD,2026-05-07,True
LR0001619,T0001619,A00292,228.45,USD,2026-06-26,True
LR0001620,T0001620,A00132,293.0,USD,2026-04-07,True
LR0001621,T0001621,A00191,448.81,USD,2026-04-17,True
LR0001622,T0001622,A00376,624.89,USD,2026-04-07,True
LR0001623,T0001623,A00250,105.05,USD,2026-06-26,True
LR0001624,T0001624,A00012,255.03,USD,2026-04-28,True
LR0001625,T0001625,A00028,796.02,USD,2026-05-20,True
LR0001626,T0001626,A00389,2505.85,USD,2026-04-25,True
LR0001627,T0001627,A00308,75.11,USD,2026-05-29,True
LR0001628,T0001628,A00392,355.25,USD,2026-05-31,True
LR0001629,T0001629,A00347,307.56,USD,2026-05-22,True
LR0001630,T0001630,A00387,183.58,USD,2026-06-02,True
LR0001631,T0001631,A00228,1114.09,USD,2026-04-10,True
LR0001632,T0001632,A00344,6582.39,USD,2026-05-30,True
LR0001633,T0001633,A00101,451.66,USD,2026-06-05,True
LR0001634,T0001634,A00143,90.59,USD,2026-05-28,True
LR0001635,T0001635,A00240,36.73,USD,2026-06-06,True
LR0001636,T0001636,A00355,243.95,USD,2026-05-09,True
LR0001637,T0001637,A00063,1013.49,USD,2026-06-29,True
LR0001638,T0001638,A00100,202.21,USD,2026-05-16,True
LR0001639,T0001639,A00140,388.73,USD,2026-04-25,True
LR0001640,T0001640,A00137,4171.36,USD,2026-05-31,True
LR0001641,T0001641,A00272,670.15,USD,2026-06-05,True
LR0001642,T0001642,A00398,292.75,USD,2026-04-23,True
LR0001643,T0001643,A00214,41.14,USD,2026-06-14,True
LR0001644,T0001644,A00096,834.17,USD,2026-04-04,True
LR0001645,T0001645,A00050,590.77,USD,2026-04-11,True
LR0001646,T0001646,A00123,859.09,USD,2026-05-14,True
LR0001647,T0001647,A00012,46.8,USD,2026-06-29,True
LR0001648,T0001648,A00309,258.72,USD,2026-05-31,True
LR0001649,T0001649,A00043,609.19,USD,2026-04-25,True
LR0001650,T0001650,A00320,34.66,USD,2026-04-25,True
LR0001651,T0001651,A00205,325.44,USD,2026-06-29,True
LR0001652,T0001652,A00138,1237.36,USD,2026-06-15,True
LR0001653,T0001653,A00264,110.11,USD,2026-05-06,True
LR0001654,T0001654,A00329,1191.73,USD,2026-05-09,True
LR0001655,T0001655,A00215,281.04,USD,2026-06-24,True
LR0001656,T0001656,A00218,309.59,USD,2026-06-06,True
LR0001657,T0001657,A00012,1072.55,USD,2026-05-26,True
LR0001658,T0001658,A00258,103.96,USD,2026-06-14,True
LR0001659,T0001659,A00384,44.26,USD,2026-05-10,True
LR0001660,T0001660,A00351,186.45,USD,2026-05-15,True
LR0001661,T0001661,A00139,428.08,USD,2026-05-04,True
LR0001662,T0001662,A00170,441.36,USD,2026-06-21,True
LR0001663,T0001663,A00353,420.74,USD,2026-05-09,True
LR0001664,T0001664,A00055,95.4,USD,2026-05-14,True
LR0001665,T0001665,A00057,526.08,USD,2026-05-04,True
LR0001666,T0001666,A00346,233.44,USD,2026-04-15,True
LR0001667,T0001667,A00083,2292.58,USD,2026-04-16,True
LR0001668,T0001668,A00230,939.26,USD,2026-04-26,True
LR0001669,T0001669,A00261,559.4,USD,2026-06-07,True
LR0001670,T0001670,A00378,209.81,USD,2026-05-05,True
LR0001671,T0001671,A00367,164.29,USD,2026-06-20,True
LR0001672,T0001672,A00242,196.93,USD,2026-06-25,True
LR0001673,T0001673,A00368,397.53,USD,2026-05-21,True
LR0001674,T0001674,A00040,1064.16,USD,2026-06-24,True
LR0001675,T0001675,A00173,34.71,USD,2026-05-08,True
LR0001676,T0001676,A00125,134.08,USD,2026-04-19,True
LR0001677,T0001677,A00377,1548.65,USD,2026-06-11,True
LR0001678,T0001678,A00315,121.71,USD,2026-04-22,True
LR0001679,T0001679,A00140,82.71,USD,2026-06-19,True
LR0001680,T0001680,A00117,1206.1,USD,2026-06-19,True
LR0001681,T0001681,A00326,545.81,USD,2026-06-18,True
LR0001682,T0001682,A00333,368.43,USD,2026-05-19,True
LR0001683,T0001683,A00218,635.14,USD,2026-05-26,True
LR0001684,T0001684,A00368,181.63,USD,2026-04-06,True
LR0001685,T0001685,A00161,283.77,USD,2026-05-09,True
LR0001686,T0001686,A00177,308.21,USD,2026-04-20,True
LR0001687,T0001687,A00241,171.47,USD,2026-06-17,True
LR0001688,T0001688,A00328,170.02,USD,2026-05-22,True
LR0001689,T0001689,A00189,79.08,USD,2026-06-27,True
LR0001690,T0001690,A00097,134.21,USD,2026-05-24,True
LR0001691,T0001691,A00375,146.25,USD,2026-05-21,True
LR0001692,T0001692,A00169,19.78,USD,2026-05-19,True
LR0001693,T0001693,A00391,628.02,USD,2026-04-04,True
LR0001694,T0001694,A00304,392.84,USD,2026-06-29,True
LR0001695,T0001695,A00006,2156.66,USD,2026-05-04,True
LR0001696,T0001696,A00072,42.72,USD,2026-05-05,True
LR0001697,T0001697,A00015,65.4,USD,2026-04-12,True
LR0001698,T0001698,A00135,1001.27,USD,2026-05-24,True
LR0001699,T0001699,A00157,49.72,USD,2026-04-10,True
LR0001700,T0001700,A00127,252.92,USD,2026-06-22,True
LR0001701,T0001701,A00180,191.64,USD,2026-04-13,True
LR0001702,T0001702,A00382,2305.48,USD,2026-06-30,True
LR0001703,T0001703,A00108,250.86,USD,2026-06-21,True
LR0001704,T0001704,A00198,249.52,USD,2026-05-07,True
LR0001705,T0001705,A00295,367.16,USD,2026-05-20,True
LR0001706,T0001706,A00128,80.78,USD,2026-05-09,True
LR0001707,T0001707,A00321,132.26,USD,2026-05-27,True
LR0001708,T0001708,A00127,57.86,USD,2026-04-23,True
LR0001709,T0001709,A00313,669.12,USD,2026-04-28,True
LR0001710,T0001710,A00152,710.08,USD,2026-06-21,True
LR0001711,T0001711,A00067,82.66,USD,2026-05-03,True
LR0001712,T0001712,A00114,188.2,USD,2026-06-26,True
LR0001713,T0001713,A00188,337.22,USD,2026-04-12,True
LR0001714,T0001714,A00121,38.79,USD,2026-04-17,True
LR0001715,T0001715,A00014,570.13,USD,2026-06-14,True
LR0001716,T0001716,A00171,60.34,USD,2026-06-21,True
LR0001717,T0001717,A00130,25.27,USD,2026-06-30,True
LR0001718,T0001718,A00276,293.3,USD,2026-06-21,True
LR0001719,T0001719,A00334,630.06,USD,2026-04-20,True
LR0001720,T0001720,A00097,950.2,USD,2026-04-08,True
LR0001721,T0001721,A00344,515.25,USD,2026-05-10,True
LR0001722,T0001722,A00233,104.01,USD,2026-06-20,True
LR0001723,T0001723,A00168,3593.22,USD,2026-05-17,True
LR0001724,T0001724,A00298,295.35,USD,2026-05-21,True
LR0001725,T0001725,A00073,73.85,USD,2026-04-18,True
LR0001726,T0001726,A00079,1047.18,USD,2026-04-13,True
LR0001727,T0001727,A00152,405.64,USD,2026-05-03,True
LR0001728,T0001728,A00284,4648.83,USD,2026-06-08,True
LR0001729,T0001729,A00244,2359.02,USD,2026-04-13,True
LR0001730,T0001730,A00251,155.12,USD,2026-05-22,True
LR0001731,T0001731,A00127,48.93,USD,2026-05-14,True
LR0001732,T0001732,A00125,134.46,USD,2026-04-04,True
LR0001733,T0001733,A00008,10.59,USD,2026-05-02,True
LR0001734,T0001734,A00238,284.16,USD,2026-06-05,True
LR0001735,T0001735,A00154,1069.79,USD,2026-05-05,True
LR0001736,T0001736,A00399,279.84,USD,2026-04-24,True
LR0001737,T0001737,A00251,528.74,USD,2026-06-05,True
LR0001738,T0001738,A00206,797.13,USD,2026-05-05,True
LR0001739,T0001739,A00314,2189.78,USD,2026-04-03,True
LR0001740,T0001740,A00331,341.01,USD,2026-04-28,True
LR0001741,T0001741,A00075,199.35,USD,2026-05-30,True
LR0001742,T0001742,A00280,121.62,USD,2026-05-29,True
LR0001743,T0001743,A00011,2549.33,USD,2026-06-09,True
LR0001744,T0001744,A00308,118.18,USD,2026-04-28,True
LR0001745,T0001745,A00051,3614.96,USD,2026-04-07,True
LR0001746,T0001746,A00036,170.37,USD,2026-05-11,True
LR0001747,T0001747,A00159,83.9,USD,2026-06-13,True
LR0001748,T0001748,A00363,492.1,USD,2026-04-14,True
LR0001749,T0001749,A00106,381.46,USD,2026-06-29,True
LR0001750,T0001750,A00068,26.52,USD,2026-06-06,True
LR0001751,T0001751,A00116,718.48,USD,2026-05-18,True
LR0001752,T0001752,A00125,20.53,USD,2026-06-24,True
LR0001753,T0001753,A00066,3427.07,USD,2026-04-13,True
LR0001754,T0001754,A00273,37.04,USD,2026-06-02,True
LR0001755,T0001755,A00091,408.68,USD,2026-06-07,True
LR0001756,T0001756,A00134,577.85,USD,2026-04-25,True
