settlement_row_id,txn_id,settle_amount,settled_at
SR0001947,T0001947,126.96,2026-05-22
SR0001948,T0001948,217.62,2026-05-18
SR0001949,T0001949,142.7,2026-04-09
SR0001950,T0001950,1919.06,2026-06-24
SR0001951,T0001951,34.33,2026-04-12
SR0001952,T0001952,445.44,2026-05-12
SR0001953,T0001953,1845.89,2026-04-28
SR0001954,T0001954,49.54,2026-05-05
SR0001955,T0001955,297.01,2026-05-02
SR0001956,T0001956,1479.72,2026-05-14
SR0001957,T0001957,164.36,2026-05-09
SR0001958,T0001958,333.1,2026-06-11
SR0001959,T0001959,199.64,2026-05-07
SR0001960,T0001960,71.95,2026-05-22
SR0001961,T0001961,160.14,2026-04-18
SR0001962,T0001962,110.19,2026-05-21
SR0001963,T0001963,31.42,2026-06-08
SR0001964,T0001964,2051.2,2026-04-10
SR0001965,T0001965,506.01,2026-05-21
SR0001966,T0001966,158.38,2026-06-09
SR0001967,T0001967,139.16,2026-05-31
SR0001968,T0001968,149.74,2026-05-17
SR0001969,T0001969,94.45,2026-05-27
SR0001970,T0001970,157.18,2026-04-14
SR0001971,T0001971,75.76,2026-06-12
SR0001972,T0001972,722.41,2026-05-28
SR0001973,T0001973,19.96,2026-06-23
SR0001974,T0001974,358.8,2026-05-25
SR0001975,T0001975,78.48,2026-05-12
SR0001976,T0001976,967.75,2026-06-10
SR0001977,T0001977,212.69,2026-05-11
SR0001978,T0001978,444.2,2026-05-06
SR0001979,T0001979,113.13,2026-04-22
SR0001980,T0001980,1668.6,2026-05-27
SR0001981,T0001981,47.43,2026-05-29
SR0001982,T0001982,106.52,2026-04-22
SR0001983,T0001983,68.32,2026-05-22
SR0001984,T0001984,245.98,2026-05-07
SR0001985,T0001985,306.9,2026-04-09
SR0001986,T0001986,46.15,2026-05-10
SR0001987,T0001987,61.74,2026-04-12
SR0001988,T0001988,57.2,2026-04-30
SR0001989,T0001989,34.76,2026-06-06
SR0001990,T0001990,103.44,2026-06-27
SR0001991,T0001991,3078.99,2026-04-04
SR0001992,T0001992,329.12,2026-06-10
SR0001993,T0001993,106.83,2026-04-11
SR0001994,T0001994,185.66,2026-05-30
SR0001995,T0001995,30.51,2026-06-22
SR0001996,T0001996,33.18,2026-04-20
SR0001997,T0001997,81.6,2026-05-05
SR0001998,T0001998,45.67,2026-06-25
SR0001999,T0001999,897.35,2026-06-08
SR0002000,T0002000,3817.31,2026-06-02
SR0002001,T0002001,904.94,2026-05-04
SR0002002,T0002002,89.2,2026-04-30
SR0002003,T0002003,273.78,2026-05-05
SR0002004,T0002004,554.57,2026-05-07
SR0002005,T0002005,472.15,2026-04-08
SR0002006,T0002006,2182.29,2026-04-21
SR0002007,T0002007,50.54,2026-04-24
SR0002009,T0002009,251.03,2026-05-17
SR0002010,T0002010,168.18,2026-06-10
SR0002011,T0002011,30.51,2026-05-10
SR0002012,T0002012,35.08,2026-05-21
SR0002013,T0002013,1645.57,2026-04-11
SR0002014,T0002014,892.89,2026-05-31
SR0002015,T0002015,54.65,2026-06-01
SR0002016,T0002016,21.52,2026-05-31
SR0002017,T0002017,281.26,2026-05-31
SR0002018,T0002018,241.81,2026-05-15
SR0002019,T0002019,28.16,2026-06-25
SR0002020,T0002020,4809.9,2026-05-31
SR0002021,T0002021,1534.91,2026-04-16
SR0002022,T0002022,59.65,2026-06-20
SR0002023,T0002023,1696.57,2026-04-15
SR0002024,T0002024,372.65,2026-06-28
SR0002025,T0002025,745.29,2026-04-25
SR0002026,T0002026,83.1,2026-05-15
SR0002027,T0002027,643.58,2026-04-05
SR0002028,T0002028,6063.72,2026-06-05
SR0002029,T0002029,1411.35,2026-04-15
SR0002030,T0002030,761.1,2026-04-23
SR0002031,T0002031,20.19,2026-06-29
SR0002032,T0002032,893.72,2026-05-07
SR0002033,T0002033,514.45,2026-06-24
SR0002034,T0002034,86.41,2026-04-20
SR0002035,T0002035,171.84,2026-05-21
SR0002036,T0002036,239.01,2026-06-03
SR0002037,T0002037,572.68,2026-05-26
SR0002038,T0002038,35.87,2026-05-09
SR0002039,T0002039,291.01,2026-06-30
SR0002040,T0002040,2365.37,2026-04-06
SR0002041,T0002041,570.85,2026-05-22
SR0002042,T0002042,59.97,2026-06-10
SR0002043,T0002043,394.96,2026-04-08
SR0002044,T0002044,531.82,2026-04-07
SR0002045,T0002045,14.99,2026-06-13
SR0002046,T0002046,414.71,2026-06-15
SR0002047,T0002047,276.29,2026-06-13
SR0002048,T0002048,30.05,2026-06-18
SR0002049,T0002049,3938.63,2026-06-05
SR0002050,T0002050,417.62,2026-04-26
SR0002051,T0002051,202.63,2026-04-18
SR0002052,T0002052,81.05,2026-04-04
SR0002053,T0002053,315.83,2026-04-04
SR0002054,T0002054,485.92,2026-04-19
SR0002055,T0002055,1737.4,2026-06-25
SR0002056,T0002056,229.82,2026-06-26
SR0002057,T0002057,40.83,2026-05-21
SR0002058,T0002058,242.04,2026-06-15
SR0002059,T0002059,239.23,2026-06-05
SR0002060,T0002060,2689.21,2026-04-30
SR0002061,T0002061,405.67,2026-04-25
SR0002062,T0002062,462.1,2026-04-15
SR0002063,T0002063,125.33,2026-06-14
SR0002064,T0002064,443.18,2026-05-22
SR0002065,T0002065,83.4,2026-04-04
SR0002066,T0002066,340.11,2026-05-03
SR0002067,T0002067,820.97,2026-04-10
SR0002068,T0002068,265.38,2026-05-24
SR0002069,T0002069,1266.72,2026-05-25
SR0002070,T0002070,1896.52,2026-05-20
SR0002071,T0002071,1327.02,2026-04-15
SR0002072,T0002072,294.72,2026-04-16
SR0002073,T0002073,73.26,2026-06-16
SR0002074,T0002074,67.1,2026-04-20
SR0002075,T0002075,578.8,2026-04-16
SR0002076,T0002076,393.58,2026-05-10
SR0002077,T0002077,249.25,2026-05-21
SR0002078,T0002078,128.66,2026-06-13
SR0002079,T0002079,275.32,2026-06-01
SR0002080,T0002080,39.26,2026-05-22
SR0002081,T0002081,109.8,2026-04-22
SR0002082,T0002082,203.64,2026-04-30
SR0002083,T0002083,721.49,2026-06-14
SR0002084,T0002084,1057.64,2026-06-28
SR0002085,T0002085,17.8,2026-05-01
SR0002086,T0002086,29.23,2026-05-08
SR0002087,T0002087,736.15,2026-05-24
SR0002088,T0002088,312.34,2026-05-07
SR0002089,T0002089,651.67,2026-05-08
SR0002090,T0002090,113.17,2026-05-09
SR0002091,T0002091,122.34,2026-05-26
SR0002092,T0002092,96.37,2026-05-18
SR0002093,T0002093,6.37,2026-06-28
SR0002094,T0002094,56.38,2026-05-23
SR0002095,T0002095,60.69,2026-06-22
SR0002096,T0002096,73.88,2026-05-03
SR0002097,T0002097,69.26,2026-07-01
SR0002098,T0002098,74.7,2026-05-30
SR0002099,T0002099,194.23,2026-05-22
SR0002100,T0002100,584.38,2026-04-11
SR0002101,T0002101,4.83,2026-05-28
SR0002102,T0002102,72.49,2026-06-28
SR0002103,T0002103,76.34,2026-05-09
SR0002104,T0002104,31.62,2026-04-11
SR0002105,T0002105,1274.2,2026-05-23
SR0002106,T0002106,57.07,2026-04-12
SR0002107,T0002107,481.76,2026-05-20
SR0002108,T0002108,89.18,2026-05-01
SR0002109,T0002109,1589.48,2026-05-12
SR0002110,T0002110,82.29,2026-04-19
SR0002111,T0002111,74.46,2026-06-03
SR0002112,T0002112,208.41,2026-05-21
SR0002113,T0002113,2197.52,2026-05-03
SR0002114,T0002114,535.74,2026-06-10
SR0002115,T0002115,106.11,2026-04-03
SR0002116,T0002116,344.57,2026-05-23
SR0002117,T0002117,120.15,2026-04-08
SR0002118,T0002118,2145.31,2026-04-17
SR0002119,T0002119,799.56,2026-05-18
SR0002120,T0002120,255.23,2026-05-10
SR0002121,T0002121,350.96,2026-05-13
SR0002122,T0002122,110.44,2026-04-15
SR0002123,T0002123,269.76,2026-04-30
SR0002124,T0002124,604.27,2026-04-22
SR0002125,T0002125,932.97,2026-05-27
SR0002126,T0002126,147.94,2026-06-14
SR0002127,T0002127,13.29,2026-04-05
SR0002128,T0002128,713.1,2026-04-19
SR0002129,T0002129,111.94,2026-04-28
SR0002130,T0002130,876.22,2026-07-01
SR0002131,T0002131,31.93,2026-06-15
SR0002132,T0002132,424.39,2026-04-05
SR0002133,T0002133,202.27,2026-06-24
SR0002134,T0002134,144.18,2026-06-08
SR0002135,T0002135,2062.31,2026-06-01
SR0002136,T0002136,97.28,2026-06-05
SR0002137,T0002137,1811.11,2026-04-09
SR0002138,T0002138,5657.35,2026-06-02
SR0002139,T0002139,46.2,2026-04-05
SR0002140,T0002140,75.4,2026-04-08
SR0002141,T0002141,215.33,2026-06-28
SR0002142,T0002142,196.91,2026-05-03
SR0002143,T0002143,1269.29,2026-04-22
SR0002144,T0002144,1265.01,2026-06-06
SR0002145,T0002145,135.93,2026-04-06
SR0002146,T0002146,90.09,2026-06-03
SR0002147,T0002147,170.06,2026-04-07
SR0002148,T0002148,366.63,2026-04-18
SR0002149,T0002149,54.22,2026-05-09
SR0002150,T0002150,46.39,2026-06-24
SR0002151,T0002151,94.2,2026-06-02
SR0002152,T0002152,142.61,2026-04-21
SR0002153,T0002153,160.23,2026-05-03
SR0002154,T0002154,16.28,2026-04-25
SR0002155,T0002155,148.46,2026-06-02
SR0002156,T0002156,43.36,2026-05-31
SR0002157,T0002157,296.8,2026-06-24
SR0002158,T0002158,46.04,2026-05-07
SR0002159,T0002159,425.42,2026-06-09
SR0002160,T0002160,211.8,2026-04-20
SR0002161,T0002161,1975.44,2026-05-21
SR0002162,T0002162,402.27,2026-06-19
SR0002163,T0002163,205.15,2026-05-05
SR0002164,T0002164,249.88,2026-04-07
SR0002165,T0002165,289.96,2026-04-15
SR0002166,T0002166,117.23,2026-06-11
SR0002167,T0002167,188.56,2026-04-07
SR0002168,T0002168,132.14,2026-05-04
SR0002169,T0002169,163.08,2026-05-07
SR0002170,T0002170,141.76,2026-05-02
SR0002171,T0002171,160.19,2026-07-01
SR0002172,T0002172,252.49,2026-06-13
SR0002173,T0002173,584.48,2026-05-20
SR0002174,T0002174,971.11,2026-06-21
SR0002175,T0002175,111.61,2026-06-20
SR0002176,T0002176,37.12,2026-04-24
SR0002177,T0002177,802.66,2026-06-23
SR0002178,T0002178,5515.43,2026-05-26
SR0002179,T0002179,561.4,2026-05-04
SR0002180,T0002180,167.87,2026-05-02
SR0002181,T0002181,366.18,2026-04-16
SR0002182,T0002182,333.05,2026-06-27
SR0002183,T0002183,254.14,2026-06-14
SR0002184,T0002184,76.19,2026-04-23
SR0002185,T0002185,1069.0,2026-06-26
SR0002186,T0002186,88.33,2026-04-22
SR0002187,T0002187,1029.9,2026-04-11
SR0002188,T0002188,571.11,2026-05-23
SR0002189,T0002189,1949.39,2026-04-25
SR0002190,T0002190,734.53,2026-06-07
SR0002191,T0002191,10.37,2026-06-10
SR0002192,T0002192,37.32,2026-06-27
SR0002193,T0002193,293.53,2026-05-10
SR0002194,T0002194,2802.4,2026-06-06
SR0002195,T0002195,153.84,2026-06-27
SR0002196,T0002196,39.09,2026-05-27
SR0002197,T0002197,815.93,2026-05-04
SR0002198,T0002198,2640.01,2026-06-10
SR0002199,T0002199,88.04,2026-06-13
SR0002200,T0002200,127.47,2026-06-28
SR0002201,T0002201,2645.75,2026-05-02
SR0002202,T0002202,44.85,2026-06-21
SR0002203,T0002203,60.17,2026-04-11
SR0002204,T0002204,58.94,2026-05-06
SR0002205,T0002205,339.37,2026-04-28
SR0002206,T0002206,180.18,2026-06-07
SR0002207,T0002207,115.42,2026-06-25
SR0002208,T0002208,914.42,2026-04-17
SR0002209,T0002209,847.0,2026-06-12
SR0002210,T0002210,2034.85,2026-06-13
SR0002211,T0002211,291.25,2026-04-10
SR0002212,T0002212,792.18,2026-06-18
SR0002213,T0002213,54.12,2026-06-22
SR0002214,T0002214,736.49,2026-05-28
SR0002215,T0002215,788.6,2026-06-20
SR0002216,T0002216,88.75,2026-05-06
SR0002217,T0002217,625.72,2026-05-01
SR0002218,T0002218,377.97,2026-04-15
SR0002219,T0002219,513.08,2026-05-04
SR0002220,T0002220,1014.42,2026-04-26
SR0002221,T0002221,344.09,2026-05-01
SR0002222,T0002222,1364.62,2026-05-06
SR0002223,T0002223,56.57,2026-05-18
SR0002224,T0002224,80.42,2026-05-31
SR0002225,T0002225,214.98,2026-05-22
SR0002226,T0002226,91.61,2026-04-03
SR0002227,T0002227,387.35,2026-05-18
SR0002228,T0002228,168.16,2026-06-08
SR0002229,T0002229,177.55,2026-06-03
SR0002230,T0002230,170.49,2026-06-12
SR0002231,T0002231,376.77,2026-06-05
SR0002232,T0002232,267.58,2026-05-09
SR0002233,T0002233,451.08,2026-06-29
SR0002234,T0002234,156.45,2026-04-21
SR0002235,T0002235,20.36,2026-04-28
SR0002236,T0002236,760.22,2026-04-05
SR0002237,T0002237,90.49,2026-05-09
SR0002238,T0002238,399.69,2026-05-28
SR0002239,T0002239,269.05,2026-04-29
SR0002240,T0002240,5969.95,2026-05-27
SR0002241,T0002241,6.32,2026-06-14
SR0002242,T0002242,107.43,2026-04-19
SR0002243,T0002243,456.02,2026-06-30
SR0002244,T0002244,28.56,2026-04-11
SR0002245,T0002245,253.5,2026-04-16
SR0002246,T0002246,25.77,2026-05-10
SR0002247,T0002247,265.85,2026-05-20
SR0002248,T0002248,283.77,2026-07-01
SR0002249,T0002249,728.02,2026-06-02
SR0002250,T0002250,393.91,2026-05-17
SR0002251,T0002251,69.32,2026-04-10
SR0002252,T0002252,291.29,2026-05-27
SR0002253,T0002253,419.59,2026-06-25
SR0002254,T0002254,75.22,2026-05-20
SR0002255,T0002255,1049.24,2026-06-08
SR0002256,T0002256,590.36,2026-06-15
SR0002257,T0002257,27.47,2026-05-28
SR0002258,T0002258,276.42,2026-05-02
SR0002259,T0002259,63.31,2026-05-09
SR0002260,T0002260,16.66,2026-04-03
SR0002261,T0002261,120.13,2026-05-29
SR0002262,T0002262,158.02,2026-05-03
SR0002263,T0002263,5257.4,2026-05-06
SR0002264,T0002264,124.78,2026-06-07
SR0002265,T0002265,282.41,2026-05-01
SR0002266,T0002266,408.82,2026-05-24
SR0002267,T0002267,160.0,2026-04-04
SR0002268,T0002268,389.28,2026-05-06
SR0002269,T0002269,97.42,2026-04-23
SR0002270,T0002270,56.85,2026-04-24
SR0002271,T0002271,116.74,2026-05-13
SR0002272,T0002272,43.92,2026-04-14
SR0002273,T0002273,609.69,2026-05-17
SR0002274,T0002274,236.56,2026-05-22
SR0002275,T0002275,131.08,2026-04-13
SR0002276,T0002276,585.71,2026-04-09
SR0002277,T0002277,112.39,2026-06-03
SR0002278,T0002278,3.91,2026-04-10
SR0002279,T0002279,121.72,2026-04-29
SR0002280,T0002280,745.32,2026-04-26
SR0002281,T0002281,1045.71,2026-04-10
SR0002282,T0002282,46.1,2026-04-13
SR0002283,T0002283,112.51,2026-05-26
SR0002284,T0002284,710.86,2026-05-10
SR0002285,T0002285,31.75,2026-05-10
SR0002286,T0002286,165.71,2026-07-01
SR0002287,T0002287,395.36,2026-06-24
SR0002288,T0002288,1816.62,2026-05-18
SR0002289,T0002289,133.67,2026-05-13
SR0002290,T0002290,35.52,2026-05-18
SR0002291,T0002291,85.06,2026-04-08
SR0002292,T0002292,7255.23,2026-06-25
SR0002293,T0002293,394.02,2026-04-07
SR0002294,T0002294,1403.09,2026-06-03
SR0002295,T0002295,250.25,2026-05-26
SR0002296,T0002296,83.56,2026-05-27
SR0002297,T0002297,56.94,2026-06-14
SR0002298,T0002298,132.75,2026-05-03
SR0002299,T0002299,698.3,2026-04-16
SR0002300,T0002300,40.7,2026-05-16
SR0002301,T0002301,699.75,2026-05-02
SR0002302,T0002302,50.2,2026-06-30
SR0002303,T0002303,166.17,2026-06-18
SR0002304,T0002304,233.74,2026-04-04
SR0002305,T0002305,591.89,2026-04-15
SR0002306,T0002306,168.21,2026-06-02
SR0002307,T0002307,528.61,2026-05-02
SR0002308,T0002308,163.14,2026-05-25
SR0002309,T0002309,435.66,2026-05-21
SR0002310,T0002310,245.03,2026-05-08
SR0002311,T0002311,332.58,2026-04-12
SR0002312,T0002312,326.05,2026-04-06
SR0002313,T0002313,239.16,2026-05-29
SR0002314,T0002314,1291.87,2026-05-30
SR0002315,T0002315,580.2,2026-04-07
SR0002316,T0002316,321.67,2026-05-28
SR0002317,T0002317,118.17,2026-06-26
SR0002318,T0002318,7475.03,2026-05-13
SR0002319,T0002319,2184.59,2026-04-10
SR0002320,T0002320,62.76,2026-06-12
SR0002321,T0002321,592.29,2026-06-27
SR0002322,T0002322,1458.01,2026-06-21
SR0002323,T0002323,509.98,2026-05-25
SR0002324,T0002324,252.81,2026-05-16
SR0002325,T0002325,108.16,2026-05-15
SR0002326,T0002326,495.74,2026-04-06
SR0002327,T0002327,71.98,2026-04-14
SR0002328,T0002328,150.61,2026-05-19
SR0002329,T0002329,123.24,2026-05-24
SR0002330,T0002330,524.96,2026-05-28
SR0002331,T0002331,1726.37,2026-04-13
SR0002332,T0002332,130.69,2026-06-24
SR0002333,T0002333,149.75,2026-04-19
SR0002334,T0002334,1565.19,2026-05-12
SR0002335,T0002335,121.27,2026-06-26
SR0002336,T0002336,4.94,2026-05-17
SR0002337,T0002337,3441.36,2026-05-28
SR0002338,T0002338,1049.01,2026-05-26
SR0002339,T0002339,790.62,2026-06-26
SR0002340,T0002340,433.11,2026-04-25
SR0002341,T0002341,229.31,2026-04-30
SR0002342,T0002342,18.77,2026-06-11
SR0002343,T0002343,189.15,2026-05-27
SR0002344,T0002344,183.14,2026-04-19
SR0002345,T0002345,212.79,2026-05-21
SR0002346,T0002346,572.95,2026-04-21
SR0002347,T0002347,2112.07,2026-05-09
SR0002348,T0002348,229.69,2026-06-24
SR0002349,T0002349,191.42,2026-04-20
SR0002350,T0002350,2099.03,2026-04-05
SR0002351,T0002351,84.02,2026-05-02
SR0002352,T0002352,244.29,2026-06-12
SR0002353,T0002353,265.62,2026-06-27
SR0002354,T0002354,84.11,2026-05-17
SR0002355,T0002355,158.44,2026-06-09
SR0002356,T0002356,161.24,2026-05-30
SR0002357,T0002357,756.29,2026-04-15
SR0002358,T0002358,170.13,2026-05-09
SR0002359,T0002359,176.88,2026-06-12
SR0002360,T0002360,495.36,2026-05-14
SR0002361,T0002361,129.21,2026-04-12
SR0002362,T0002362,71.59,2026-04-03
SR0002363,T0002363,10488.29,2026-04-15
SR0002364,T0002364,237.16,2026-04-10
SR0002365,T0002365,351.33,2026-06-17
SR0002366,T0002366,175.81,2026-06-08
SR0002367,T0002367,31.2,2026-05-24
SR0002368,T0002368,124.16,2026-05-31
SR0002369,T0002369,53.74,2026-04-18
SR0002370,T0002370,549.01,2026-04-13
SR0002371,T0002371,458.74,2026-04-18
SR0002372,T0002372,577.16,2026-05-06
SR0002373,T0002373,64.59,2026-07-01
SR0002374,T0002374,15.61,2026-04-22
SR0002375,T0002375,10.66,2026-04-26
SR0002376,T0002376,447.99,2026-05-11
SR0002377,T0002377,147.01,2026-06-13
SR0002378,T0002378,42.74,2026-04-07
SR0002379,T0002379,551.9,2026-06-06
SR0002380,T0002380,863.92,2026-05-16
SR0002381,T0002381,235.12,2026-05-09
SR0002382,T0002382,112.94,2026-05-16
SR0002383,T0002383,186.75,2026-06-08
SR0002384,T0002384,1314.33,2026-06-15
SR0002385,T0002385,1121.39,2026-05-08
SR0002386,T0002386,185.73,2026-06-08
SR0002387,T0002387,308.77,2026-05-25
SR0002388,T0002388,148664.02,2026-04-07
SR0002389,T0002389,4926.28,2026-04-15
SR0002390,T0002390,272.4,2026-05-05
SR0002391,T0002391,1893.67,2026-06-03
SR0002392,T0002392,438.09,2026-05-20
SR0002393,T0002393,2040.08,2026-05-09
SR0002394,T0002394,94.27,2026-04-21
SR0002395,T0002395,723.11,2026-04-26
SR0002396,T0002396,1074.31,2026-04-11
SR0002397,T0002397,249.94,2026-04-13
SR0002398,T0002398,141.89,2026-05-12
SR0002399,T0002399,354.14,2026-06-16
SR0002400,T0002400,38.69,2026-04-20
SR0002401,T0002401,148.83,2026-04-19
SR0002402,T0002402,119.54,2026-06-10
SR0002403,T0002403,854.79,2026-04-15
SR0002404,T0002404,531.48,2026-06-12
SR0002405,T0002405,638.26,2026-04-28
SR0002406,T0002406,1344.17,2026-06-30
SR0002407,T0002407,54.12,2026-05-04
SR0002408,T0002408,2490.87,2026-06-13
SR0002409,T0002409,931.77,2026-05-10
SR0002410,T0002410,37.81,2026-04-22
SR0002411,T0002411,769.33,2026-05-22
SR0002412,T0002412,573.47,2026-05-08
SR0002413,T0002413,460.97,2026-05-03
SR0002414,T0002414,70.51,2026-04-21
SR0002415,T0002415,255.26,2026-06-29
SR0002416,T0002416,658.19,2026-05-17
SR0002417,T0002417,275.55,2026-05-15
SR0002418,T0002418,41.07,2026-05-30
SR0002419,T0002419,157.69,2026-04-07
SR0002420,T0002420,430.05,2026-06-21
SR0002421,T0002421,202.71,2026-05-12
SR0002422,T0002422,3647.74,2026-05-27
SR0002423,T0002423,751.8,2026-05-03
SR0002424,T0002424,711.96,2026-04-14
SR0002425,T0002425,338.86,2026-04-21
SR0002426,T0002426,142.73,2026-05-26
SR0002427,T0002427,2845.02,2026-06-27
SR0002428,T0002428,157.86,2026-05-12
SR0002429,T0002429,294.05,2026-06-06
SR0002430,T0002430,236.9,2026-04-11
SR0002431,T0002431,38.51,2026-04-29
SR0002432,T0002432,496.52,2026-05-05
SR0002433,T0002433,1046.64,2026-06-04
SR0002434,T0002434,119.88,2026-05-09
SR0002435,T0002435,176.89,2026-05-30
SR0002436,T0002436,84.82,2026-04-09
SR0002437,T0002437,3302.66,2026-05-08
SR0002438,T0002438,490.9,2026-06-03
SR0002439,T0002439,1693.35,2026-05-03
SR0002440,T0002440,150.5,2026-04-05
SR0002441,T0002441,584.79,2026-05-26
SR0002442,T0002442,30.05,2026-04-15
SR0002443,T0002443,116.01,2026-04-18
SR0002444,T0002444,4625.07,2026-05-12
SR0002445,T0002445,477.44,2026-06-01
SR0002446,T0002446,170.21,2026-05-27
SR0002447,T0002447,20.52,2026-04-29
SR0002448,T0002448,348.21,2026-06-21
SR0002449,T0002449,149.91,2026-04-11
SR0002450,T0002450,885.59,2026-05-27
SR0002451,T0002451,35.34,2026-05-10
SR0002452,T0002452,939.73,2026-05-28
SR0002453,T0002453,143.28,2026-04-06
SR0002454,T0002454,63.32,2026-06-08
SR0002455,T0002455,350.14,2026-05-20
SR0002456,T0002456,3442.42,2026-05-19
SR0002457,T0002457,743.29,2026-04-27
SR0002458,T0002458,416.98,2026-04-05
SR0002459,T0002459,127.38,2026-04-07
SR0002460,T0002460,1966.22,2026-05-29
SR0002461,T0002461,439.92,2026-05-25
SR0002462,T0002462,17.04,2026-06-03
SR0002463,T0002463,785.12,2026-04-04
SR0002464,T0002464,378.02,2026-06-06
SR0002465,T0002465,227.64,2026-05-22
SR0002466,T0002466,1532.9,2026-06-29
SR0002467,T0002467,95.78,2026-06-22
SR0002468,T0002468,128.54,2026-06-18
SR0002469,T0002469,209.5,2026-05-13
SR0002470,T0002470,478.01,2026-06-11
SR0002471,T0002471,114.14,2026-05-12
SR0002472,T0002472,66.49,2026-04-15
SR0002473,T0002473,201.35,2026-05-23
SR0002474,T0002474,132.02,2026-04-23
SR0002475,T0002475,2685.15,2026-05-10
SR0002476,T0002476,14.96,2026-04-27
SR0002477,T0002477,914.19,2026-05-10
SR0002478,T0002478,15.12,2026-06-16
SR0002479,T0002479,236.16,2026-06-14
SR0002480,T0002480,57.91,2026-04-04
SR0002481,T0002481,29.99,2026-06-25
SR0002482,T0002482,1673.33,2026-04-06
SR0002483,T0002483,728.01,2026-05-31
SR0002484,T0002484,286.22,2026-05-03
SR0002485,T0002485,314.93,2026-04-19
SR0002486,T0002486,89.96,2026-04-07
SR0002487,T0002487,137.59,2026-06-14
SR0002488,T0002488,99.88,2026-04-22
SR0002489,T0002489,125.69,2026-06-02
SR0002490,T0002490,194.87,2026-06-20
SR0002491,T0002491,1689.73,2026-05-24
SR0002492,T0002492,601.72,2026-05-11
SR0002493,T0002493,405.29,2026-04-08
SR0002494,T0002494,65.34,2026-06-04
SR0002495,T0002495,490.49,2026-04-13
SR0002496,T0002496,8.03,2026-06-03
SR0002497,T0002497,99.4,2026-05-18
SR0002498,T0002498,46.61,2026-04-27
SR0002499,T0002499,155.72,2026-06-01
SR0002500,T0002500,175.29,2026-05-06
SR0002501,T0002501,142.69,2026-05-18
SR0002502,T0002502,255.31,2026-05-12
SR0002503,T0002503,323.05,2026-06-11
SR0002504,T0002504,1707.41,2026-04-03
SR0002505,T0002505,84.26,2026-04-09
SR0002506,T0002506,81.52,2026-06-08
SR0002507,T0002507,225.02,2026-04-18
SR0002508,T0002508,400.3,2026-04-14
SR0002509,T0002509,276.0,2026-05-22
SR0002510,T0002510,3376.96,2026-04-30
SR0002511,T0002511,856.43,2026-05-09
SR0002512,T0002512,1790.37,2026-06-29
SR0002513,T0002513,492.97,2026-06-09
SR0002514,T0002514,294.31,2026-05-20
SR0002515,T0002515,7.55,2026-06-04
SR0002516,T0002516,279.12,2026-06-18
SR0002517,T0002517,164.64,2026-06-20
SR0002518,T0002518,170.78,2026-06-21
SR0002519,T0002519,1032.9,2026-04-29
SR0002520,T0002520,40.31,2026-04-30
SR0002521,T0002521,1183.23,2026-05-07
SR0002522,T0002522,622.14,2026-04-13
SR0002523,T0002523,350.34,2026-04-05
SR0002524,T0002524,798.02,2026-05-01
SR0002525,T0002525,20.65,2026-05-13
SR0002526,T0002526,432.27,2026-06-01
SR0002527,T0002527,31.55,2026-04-15
SR0002528,T0002528,413.29,2026-06-27
SR0002529,T0002529,46.62,2026-05-29
SR0002530,T0002530,81.79,2026-05-20
SR0002531,T0002531,132.03,2026-05-29
SR0002532,T0002532,167.22,2026-06-14
SR0002533,T0002533,324.23,2026-04-06
SR0002534,T0002534,667.97,2026-04-18
SR0002535,T0002535,7131.24,2026-04-17
SR0002536,T0002536,95.71,2026-05-31
SR0002537,T0002537,294.18,2026-05-02
SR0002538,T0002538,216.66,2026-04-11
SR0002539,T0002539,55.1,2026-04-30
SR0002540,T0002540,15.58,2026-06-20
